Census_Year,GEO_FIPS,METAREA,Race,RaceNum,V6,V7,V8,V9,V10,V11,V12,Total,GINI,HighSchoolorLess,SomeCollege,CollegeGrad,PostCollegeGrad,EDUCATTotal,SEXmale,SEXfemale,SEXtotal,ManagerialandProfessional,TechnicalSalesandAdministrative,Service,FarmingForrestryandFishing,PrecisonProductionCraftandRepairers,OperativesandLaborers,NonOccupationalResponses,OCCCATTotal,filter_$,TheilOccDiversity
1990,12580.0,"Baltimore, MD",Total,6.0,173078.0,876417.0,504661.0,181507.0,78703.0,10693.0,36544.0,1861603.0,0.5271330352591663,1042647.0,438418.0,237534.0,143004.0,1861603.0,888143.0,973460.0,1861603.0,403215.0,494302.0,196524.0,15587.0,146336.0,181317.0,424322.0,1861603.0,1.0,0.8862875048455809
1990,12940.0,"Baton Rouge, LA",All OtherNH,1.0,126.0,588.0,234.0,45.0,0.0,0.0,24.0,1017.0,0.5307039156277316,528.0,384.0,87.0,18.0,1017.0,453.0,564.0,1017.0,192.0,327.0,108.0,21.0,27.0,162.0,180.0,1017.0,1.0,0.8701704404814813
1990,12940.0,"Baton Rouge, LA",Asian NH,2.0,1716.0,2268.0,354.0,225.0,312.0,0.0,39.0,4914.0,0.6739533694834845,1329.0,1311.0,906.0,1368.0,4914.0,3066.0,1848.0,4914.0,1341.0,1008.0,450.0,3.0,258.0,249.0,1605.0,4914.0,1.0,0.8089281110810337
1990,12940.0,"Baton Rouge, LA",Black NH,3.0,19194.0,66324.0,13590.0,2958.0,735.0,24.0,3177.0,106002.0,0.6006076498197633,69834.0,25149.0,6543.0,4476.0,106002.0,47283.0,58719.0,106002.0,11331.0,20418.0,21327.0,1584.0,7077.0,13374.0,30891.0,106002.0,1.0,0.8956666052925706
1990,12940.0,"Baton Rouge, LA",Hispanic,4.0,870.0,3234.0,789.0,432.0,93.0,18.0,165.0,5601.0,0.6021473573107786,2412.0,1803.0,765.0,621.0,5601.0,2895.0,2706.0,5601.0,1140.0,1503.0,765.0,105.0,465.0,426.0,1197.0,5601.0,1.0,0.9023114913609236
1990,12940.0,"Baton Rouge, LA",White NH,5.0,35589.0,129765.0,62715.0,23559.0,10830.0,1479.0,5565.0,269502.0,0.5607818213573939,139665.0,70980.0,39828.0,19029.0,269502.0,130395.0,139107.0,269502.0,60381.0,77787.0,19452.0,2292.0,26967.0,23364.0,59259.0,269502.0,1.0,0.8733510338947719
1990,12940.0,"Baton Rouge, LA",Total,6.0,57495.0,202179.0,77682.0,27219.0,11970.0,1521.0,8970.0,387036.0,0.5797613909184085,213768.0,99627.0,48129.0,25512.0,387036.0,184092.0,202944.0,387036.0,74385.0,101043.0,42102.0,4005.0,34794.0,37575.0,93132.0,387036.0,1.0,0.8951947278548988
1990,13820.0,"Birmingham, AL",All OtherNH,1.0,279.0,748.0,207.0,55.0,64.0,0.0,114.0,1467.0,0.6934393331039732,846.0,457.0,106.0,58.0,1467.0,664.0,803.0,1467.0,134.0,220.0,315.0,45.0,134.0,122.0,497.0,1467.0,1.0,0.8903090400871476
1990,13820.0,"Birmingham, AL",Asian NH,2.0,451.0,1515.0,626.0,214.0,43.0,0.0,93.0,2942.0,0.5892016464330869,1288.0,505.0,497.0,652.0,2942.0,1595.0,1347.0,2942.0,626.0,875.0,418.0,12.0,102.0,289.0,620.0,2942.0,1.0,0.8542376912887978
1990,13820.0,"Birmingham, AL",Black NH,3.0,28166.0,114090.0,26474.0,3598.0,622.0,0.0,3902.0,176852.0,0.5461148551774426,114093.0,46411.0,11042.0,5306.0,176852.0,77020.0,99832.0,176852.0,17621.0,34302.0,30728.0,1878.0,9552.0,26912.0,55859.0,176852.0,1.0,0.8779437917608917
